model_year,milage,accident,clean_title,price,turbo,is_luxury,is_upper_class,engine_score
2011,125000.0,0,1,19000.0,0,0,0,0.64
2014,106500.0,0,1,28000.0,0,0,0,0.117
2022,3400.0,0,1,115000.0,0,0,0,0.21
2018,7800.0,0,1,69900.0,0,0,0,-0.393
2008,142215.0,0,1,4500.0,0,0,0,0.398
2008,90818.0,0,1,5500.0,0,0,0,-0.124
2012,122961.0,0,1,13999.0,0,0,0,-0.131
2022,12172.0,0,1,81500.0,0,0,0,-0.145
2018,59500.0,0,1,32250.0,0,0,0,-0.036
2021,12758.0,0,1,92900.0,0,0,0,0.195
2019,26000.0,0,1,39000.0,0,0,0,-0.002
2016,92728.0,0,1,49995.0,0,0,0,0.717
2014,106000.0,0,1,19000.0,0,0,0,0.802
1998,111000.0,0,1,6250.0,0,0,0,0.319
2021,50000.0,0,1,47000.0,0,0,0,-0.048
2022,19250.0,0,1,54000.0,0,0,0,-0.64
2023,2300.0,0,1,43000.0,0,0,0,1.105
2019,70968.0,0,1,41250.0,0,0,0,0.61
2017,60000.0,0,1,36000.0,0,0,0,0.738
2005,153332.0,0,1,10000.0,0,0,0,-0.426
2021,53433.0,0,1,85000.0,0,0,0,0.131
2012,163000.0,0,1,19550.0,0,0,0,0.495
2012,122000.0,1,1,17999.0,0,0,0,-0.043
2020,45241.0,0,1,54500.0,0,0,0,-0.048
2018,76465.0,0,1,30000.0,0,0,0,-0.086
2013,107481.0,1,1,12000.0,0,0,0,-0.033
2016,49000.0,0,1,22500.0,0,0,0,-0.002
2021,33000.0,0,1,67000.0,0,0,0,0.31
2011,10500.0,0,1,39500.0,0,0,0,0.836
2019,64800.0,0,1,59335.0,0,0,0,0.717
2008,153000.0,0,1,7500.0,0,0,0,-0.229
2023,1800.0,0,1,85500.0,0,0,0,1.188
2013,36000.0,0,1,47999.0,0,0,0,0.24
2017,8660.0,0,1,37900.0,0,0,0,1.105
2021,77856.0,0,1,34918.0,0,0,0,-0.091
2023,10400.0,0,1,67800.0,0,0,0,0.31
2009,167000.0,0,1,19500.0,0,0,0,0.874
2015,80500.0,0,1,23000.0,0,0,0,-0.007
2011,80000.0,1,1,42000.0,0,0,0,0.205
2019,30950.0,0,1,24950.0,0,0,0,-0.036
2021,45979.0,0,1,41950.0,1,0,0,-0.091
2016,48000.0,0,1,82500.0,0,0,0,-0.036
2011,240000.0,0,1,18500.0,0,0,0,0.886
2022,14330.0,0,1,66200.0,0,0,0,-0.091
2017,85000.0,0,1,18500.0,0,0,0,-0.69
2017,42125.0,0,1,29000.0,0,0,0,-0.774
2011,59766.0,0,1,4000.0,0,0,0,-0.843
2012,169000.0,1,1,22000.0,0,0,0,0.981
2023,19500.0,0,1,92900.0,0,0,0,-0.738
2014,71097.0,0,1,15999.0,0,0,0,0.045
2015,96000.0,0,1,17995.0,0,0,0,-0.845
2013,188000.0,1,1,7500.0,0,0,0,-0.548
2016,64000.0,1,1,20199.0,0,0,0,-0.043
2011,97500.0,0,1,4999.0,0,0,0,0.06
2017,46000.0,0,1,65000.0,0,0,0,0.852
2014,70000.0,0,1,26000.0,0,0,0,-0.131
2015,103400.0,1,1,17200.0,0,0,0,-0.802
2018,45000.0,0,1,37000.0,0,0,0,-0.06
2018,1400.0,1,1,49500.0,0,0,0,1.105
2016,89190.0,0,1,12500.0,0,0,0,-0.06
2018,32000.0,0,1,63500.0,0,0,0,1.705
2006,75000.0,1,1,8500.0,0,0,0,-0.031
2021,15183.0,0,1,48900.0,0,0,0,0.987
2013,130000.0,0,1,5995.0,0,0,0,0.107
2016,67000.0,1,1,29950.0,0,0,0,-0.036
2008,101000.0,0,1,5500.0,0,0,0,-0.821
2019,74582.0,0,1,20900.0,0,0,0,-0.721
2008,96000.0,0,1,22000.0,0,0,0,0.771
2013,105100.0,0,1,27000.0,0,0,0,0.793
2015,56842.0,0,1,28500.0,0,0,0,1.036
2016,57500.0,0,1,31990.0,0,0,0,-0.036
2018,10832.0,0,1,42900.0,0,0,0,-0.002
2015,120000.0,0,1,26500.0,0,0,0,-0.774
2020,35597.0,1,1,25215.0,0,0,0,-0.576
2017,91843.0,0,1,32000.0,0,0,0,-0.745
2012,41550.0,1,1,13500.0,0,0,0,-0.805
2014,102000.0,0,1,2899.0,0,0,0,0.24
2017,112000.0,0,1,24000.0,0,0,0,0.917
2017,67350.0,0,1,27000.0,0,0,0,-0.043
2013,104000.0,1,1,16000.0,0,0,0,0.981
2004,107000.0,1,1,6100.0,0,0,0,-0.229
2020,48000.0,0,1,18999.0,0,0,0,-0.071
2022,7200.0,0,1,115000.0,0,0,0,0.095
2015,167500.0,0,1,15000.0,0,0,0,-0.071
2015,140000.0,0,1,11495.0,0,0,0,0.717
2018,73500.0,0,1,35690.0,1,0,0,-0.091
2021,15615.0,0,1,78000.0,0,0,0,0.176
2019,32376.0,0,1,56500.0,0,0,0,0.645
2015,87768.0,0,1,52000.0,0,0,0,1.021
2023,2950.0,0,1,104900.0,0,0,0,0.419
2018,85149.0,0,1,25625.0,0,0,0,0.842
2007,87500.0,0,1,26000.0,0,0,0,0.633
2017,68750.0,0,1,25800.0,0,0,0,-0.036
2013,121212.0,0,1,13450.0,0,0,0,0.107
2019,69800.0,0,1,34600.0,0,0,0,0.762
2006,48000.0,1,1,32900.0,0,0,0,0.133
2016,63460.0,0,1,21000.0,0,0,0,0.717
2013,15600.0,0,1,42995.0,0,0,0,0.874
2020,53433.0,0,1,69500.0,0,0,0,0.717
2015,45000.0,0,1,54000.0,0,0,0,-0.002
2018,51850.0,0,1,59900.0,0,0,0,1.105
2018,63277.0,1,1,30500.0,0,0,0,-0.021
1997,168000.0,0,1,7100.0,0,0,0,0.161
2023,15000.0,0,1,56500.0,0,0,0,0.45
2013,14442.0,0,1,60000.0,0,0,0,0.819
2014,73000.0,1,1,17000.0,0,0,0,-0.043
2014,124000.0,1,1,25900.0,0,0,0,0.74
2006,167000.0,1,1,6500.0,0,0,0,0.555
2019,78700.0,0,1,27500.0,0,0,0,-0.06
2017,59000.0,0,1,38500.0,0,0,0,-0.06
2008,94653.0,0,1,9450.0,0,0,0,-0.993
2013,82900.0,0,1,8500.0,0,0,0,-0.002
2018,50000.0,0,1,41000.0,0,0,0,0.131
2007,123500.0,1,1,6950.0,0,0,0,-0.155
2009,187883.0,0,1,15500.0,0,0,0,-0.417
2017,55000.0,0,1,75000.0,0,0,0,0.714
2015,50000.0,0,1,15900.0,0,0,0,-0.845
2021,62378.0,0,1,39990.0,0,0,0,-0.721
2015,167500.0,0,1,21373.0,0,0,0,0.917
2022,3552.0,1,1,75500.0,0,0,0,1.236
2023,1340.0,0,1,84900.0,0,0,0,0.967
2019,57000.0,0,1,36500.0,0,0,0,0.19
2005,90189.0,0,1,10499.0,0,0,0,0.54
2021,1025.0,0,1,84500.0,0,0,0,-0.771
2010,125700.0,0,1,7000.0,0,0,0,-0.924
2016,56837.0,1,1,36995.0,0,0,0,-0.041
2007,78000.0,0,1,59400.0,0,0,0,-0.064
2021,29500.0,0,1,36999.0,0,0,0,-0.869
2016,72865.0,0,1,36000.0,0,0,0,-0.052
2019,111564.0,0,1,26000.0,0,0,0,-0.048
2023,4000.0,0,1,78000.0,0,0,0,1.188
2010,60000.0,0,1,13500.0,0,0,0,0.017
2012,137333.0,1,1,4500.0,0,0,0,-0.071
2023,2000.0,0,1,52000.0,0,0,0,-0.019
2017,32000.0,0,1,34500.0,0,0,0,0.852
2016,58000.0,1,1,16999.0,0,0,0,0.007
2021,25396.0,1,1,32324.0,0,0,0,0.831
2016,105000.0,0,1,22000.0,0,0,0,0.738
2022,10400.0,0,1,57000.0,0,0,0,0.131
2003,103990.0,0,1,15500.0,0,0,0,-0.019
2019,53782.0,1,1,46000.0,0,0,0,0.917
2014,65800.0,0,1,89900.0,0,0,0,0.167
2018,67500.0,0,1,52500.0,0,0,0,1.105
2021,36526.0,0,1,87500.0,0,0,0,1.021
2015,111700.0,1,1,13000.0,0,0,0,-1.021
2023,12209.0,0,1,62900.0,0,0,0,0.095
2021,4000.0,0,1,50000.0,0,0,0,1.031
2016,25000.0,0,1,65000.0,0,0,0,0.167
2023,11500.0,0,1,63900.0,0,0,0,-0.64
2018,49700.0,0,1,29000.0,0,0,0,-0.06
2006,118000.0,0,1,17900.0,0,0,0,-0.405
2021,19319.0,0,1,28495.0,0,0,0,-0.576
2020,23000.0,1,1,50000.0,0,0,0,0.717
2013,153800.0,1,1,10950.0,0,0,0,-0.895
2016,71000.0,0,1,21900.0,0,0,0,-0.714
2008,174000.0,1,1,9750.0,0,0,0,0.569
2012,194454.0,1,1,6900.0,0,0,0,-1.021
2019,63866.0,1,1,35387.0,0,0,0,0.717
2012,153332.0,0,1,7000.0,0,0,0,-0.845
2015,119500.0,0,1,14500.0,0,0,0,-0.824
2021,48500.0,0,1,46500.0,0,0,0,-0.121
2020,6449.0,1,1,39900.0,0,0,0,-0.746
2012,29600.0,0,1,34500.0,0,0,0,-0.071
2011,198000.0,1,1,11800.0,0,0,0,-0.119
2014,96653.0,0,1,13500.0,0,0,0,-0.131
2022,32000.0,0,1,20900.0,0,0,0,0.352
2016,124000.0,0,1,75000.0,0,0,0,0.255
2021,36000.0,0,1,41999.0,0,0,0,-0.593
2022,8681.0,0,1,83500.0,0,0,0,0.195
2019,42728.0,0,1,45950.0,0,0,0,0.31
2011,212000.0,0,1,21900.0,0,0,0,0.814
2005,151544.0,1,1,7700.0,0,0,0,0.54
2004,137500.0,0,1,8000.0,0,0,0,2.083
2019,83700.0,1,1,24950.0,0,0,0,0.717
2017,65000.0,0,1,26000.0,0,0,0,-0.131
2006,120000.0,0,1,15000.0,0,0,0,-0.014
2005,120000.0,0,1,8999.0,0,0,0,0.54
2007,24985.0,1,0,33580.0,0,0,0,-0.117
2021,30951.0,0,1,73897.0,1,0,0,0.006
2018,79500.0,0,1,28000.0,0,0,0,-0.06
2011,223824.0,0,1,4500.0,0,0,0,-0.845
2017,54900.0,0,1,29994.0,0,0,0,-0.036
2013,120000.0,0,1,23000.0,0,0,0,-0.652
2021,10500.0,0,1,67000.0,0,0,0,1.245
2011,153843.0,0,1,8550.0,0,0,0,-0.1
2018,161000.0,0,1,18000.0,0,0,0,-0.071
2008,122770.0,1,1,9900.0,0,0,0,-0.345
2016,49000.0,0,1,49999.0,0,0,0,1.174
2016,89700.0,0,1,28000.0,0,0,0,0.052
2018,55403.0,0,1,26299.0,0,0,0,-0.576
2018,25013.0,1,1,44000.0,0,0,0,0.167
2003,62500.0,1,1,15000.0,0,0,0,-0.774
2014,86000.0,0,1,16750.0,0,0,0,-0.057
2021,17945.0,0,0,89900.0,0,0,0,0.987
2018,32500.0,1,1,87500.0,0,0,0,2.083
2010,162731.0,1,1,15900.0,0,0,0,-0.229
2003,103400.0,1,1,15300.0,0,0,0,-0.921
2022,8237.0,0,1,42700.0,0,0,0,-0.736
2012,123921.0,1,1,22000.0,0,0,0,-0.071
2004,95500.0,0,1,3550.0,0,0,0,0.979
2019,17000.0,0,1,47500.0,0,0,0,0.714
2018,54320.0,0,1,32400.0,0,0,0,1.279
2021,48641.0,0,1,43666.0,0,0,0,1.133
2007,185000.0,0,1,20500.0,0,0,0,-0.181
2022,1150.0,0,1,68500.0,0,0,0,-0.007
2014,47000.0,1,1,18000.0,0,0,0,-0.771
2014,41500.0,0,1,19550.0,0,0,0,0.255
2017,70582.0,1,1,23000.0,0,0,0,-0.036
2002,137000.0,1,1,4500.0,0,0,0,0.8
2014,30500.0,0,1,35900.0,0,0,0,-0.593
2021,18603.0,0,1,125900.0,0,0,0,1.19
2017,40000.0,0,1,26000.0,0,0,0,0.06
2022,28800.0,0,1,51750.0,0,0,0,-0.06
2003,130000.0,1,1,6000.0,0,0,0,-0.231
2021,13800.0,0,1,39900.0,0,0,0,0.65
2016,60000.0,1,1,24950.0,0,0,0,-0.145
2016,75000.0,1,1,24995.0,0,0,0,0.717
2013,99915.0,1,1,28000.0,0,0,0,-0.036
2007,136500.0,1,1,7000.0,0,0,0,0.374
2016,65000.0,0,1,33400.0,0,0,0,1.271
2010,167600.0,0,1,16500.0,0,0,0,0.052
2020,44000.0,0,1,38000.0,0,0,0,-0.781
2019,87500.0,0,1,26000.0,0,0,0,-0.06
2014,76474.0,0,1,49999.0,0,0,0,0.836
2011,51000.0,1,1,16900.0,0,0,0,-0.014
2021,16000.0,0,1,84000.0,0,0,0,0.107
2021,76422.0,0,1,36727.0,1,0,0,-0.091
2005,169000.0,1,1,11500.0,0,0,0,0.443
2011,69700.0,1,1,23000.0,0,0,0,-0.714
2002,130000.0,0,1,4500.0,0,0,0,-0.321
2008,111000.0,0,1,5900.0,0,0,0,-0.298
2018,42000.0,0,1,91900.0,0,0,0,1.055
2011,77500.0,0,1,17000.0,0,0,0,0.062
2011,153350.0,1,1,9000.0,0,0,0,-0.031
2007,132000.0,0,1,7300.0,0,0,0,-0.298
2015,60109.0,0,1,8200.0,0,0,0,-0.964
2003,94500.0,0,1,8000.0,0,0,0,-1.04
2018,55403.0,0,1,20399.0,1,0,0,-0.091
2022,10500.0,0,1,63100.0,0,0,0,-0.048
2021,39300.0,0,1,57000.0,0,0,0,0.85
2018,46508.0,0,1,28495.0,0,0,0,-0.398
2020,2100.0,1,1,67900.0,0,0,0,0.307
2005,123500.0,1,1,9000.0,0,0,0,0.345
2016,99769.0,0,1,15999.0,0,0,0,-0.774
2017,22985.0,0,1,51500.0,0,0,0,1.021
2018,75965.0,0,1,34599.0,0,0,0,-0.074
2021,19376.0,0,1,43837.0,0,0,0,0.842
2020,25300.0,0,1,79990.0,0,0,0,0.167
2017,63398.0,0,1,28895.0,0,0,0,0.06
2016,99769.0,1,1,24500.0,0,0,0,-0.036
2018,49273.0,0,1,89999.0,0,0,0,0.726
2022,12000.0,0,1,119999.0,0,0,0,-0.738
2021,17000.0,0,1,63900.0,0,0,0,0.052
2018,67015.0,1,1,23599.0,0,0,0,0.471
2020,77856.0,0,1,33687.0,0,0,0,-0.041
2006,57300.0,0,1,12995.0,0,0,0,-0.248
2023,13250.0,0,1,67900.0,0,0,0,-0.64
2006,152000.0,0,1,6500.0,0,0,0,-0.405
2008,104500.0,0,1,3500.0,0,0,0,-1.131
2020,25361.0,1,1,51950.0,0,0,0,0.874
2016,17175.0,0,1,21000.0,1,0,0,-0.133
2016,51902.0,0,1,36500.0,0,0,0,0.771
2019,61000.0,0,1,43000.0,0,0,0,0.943
2017,74582.0,0,1,29950.0,0,0,0,-0.019
2020,55400.0,1,0,36500.0,0,0,0,-0.019
2019,92000.0,0,1,37000.0,0,0,0,-0.121
2022,1500.0,0,1,90000.0,0,0,0,0.814
2011,131200.0,1,1,10990.0,0,0,0,-0.131
2017,25000.0,0,1,22989.0,0,0,0,0.717
2006,133510.0,1,1,9995.0,0,0,0,0.574
2012,103272.0,0,1,15000.0,0,0,0,-0.64
2022,6200.0,0,1,61995.0,0,0,0,1.021
2015,119000.0,1,1,80000.0,0,0,0,1.021
2003,145000.0,0,1,3200.0,0,0,0,-0.226
2022,15583.0,0,1,64500.0,0,0,0,1.133
2021,49105.0,0,1,63100.0,0,0,0,1.021
2008,122000.0,0,1,13000.0,0,0,0,-1.064
2006,141800.0,0,1,6750.0,0,0,0,-0.264
2008,183000.0,0,1,4500.0,0,0,0,-0.883
2017,61454.0,0,1,32455.0,1,0,0,0.006
2020,13100.0,0,1,50000.0,0,0,0,0.167
2023,7388.0,0,1,105500.0,0,0,0,0.717
2019,48000.0,0,1,36999.0,0,0,0,-0.755
2018,95000.0,0,1,34000.0,0,0,0,-0.036
2012,186117.0,1,1,12350.0,0,0,0,-0.964
2019,53401.0,1,1,39995.0,1,0,0,0.006
2016,94900.0,1,1,17000.0,0,0,0,-0.06
2017,127600.0,1,1,15000.0,0,0,0,-0.983
2012,152000.0,1,1,14500.0,0,0,0,-0.124
2019,45617.0,0,1,63995.0,0,0,0,0.852
2014,108000.0,0,1,25900.0,0,0,0,-0.052
2019,38000.0,0,1,38000.0,0,0,0,-0.819
2020,52105.0,1,1,33995.0,0,0,0,0.029
2011,138050.0,1,1,7500.0,0,0,0,0.569
2007,114000.0,1,1,8900.0,0,0,0,0.76
2021,52000.0,0,1,39000.0,0,0,0,-0.186
2020,46000.0,0,1,40200.0,0,0,0,1.105
2019,10400.0,0,1,45855.0,0,0,0,-0.746
2017,28000.0,0,1,54500.0,0,0,0,0.155
2012,89500.0,0,1,62500.0,0,0,0,-0.107
2021,68816.0,0,1,39884.0,1,0,0,-0.258
2018,55000.0,1,1,42000.0,0,0,0,-0.902
2019,41650.0,0,1,27500.0,0,0,0,-0.557
2019,64600.0,0,1,36495.0,0,0,0,0.31
2021,78110.0,1,1,73000.0,0,0,0,0.131
2018,405000.0,1,1,35000.0,0,0,0,0.738
2016,98000.0,0,1,22500.0,0,0,0,0.717
2010,131193.0,1,1,9875.0,0,0,0,-0.014
2015,15000.0,0,1,50500.0,0,0,0,0.717
2007,62930.0,1,1,8200.0,0,0,0,-0.093
2010,110000.0,0,1,9950.0,0,0,0,1.105
2016,76500.0,0,1,26999.0,0,0,0,0.057
2022,35300.0,0,1,33500.0,0,0,0,-0.105
2005,166200.0,1,1,16000.0,0,0,0,0.443
2012,100000.0,0,1,15000.0,0,0,0,-0.802
2008,162000.0,1,1,6500.0,0,0,0,-0.669
2019,53500.0,0,1,36590.0,0,0,0,0.107
1996,29586.0,0,1,6800.0,0,0,0,-0.976
2017,61700.0,0,1,39900.0,0,0,0,0.471
2023,24500.0,0,1,60000.0,0,0,0,0.095
2021,16000.0,0,1,54500.0,0,0,0,0.131
1999,91420.0,1,1,10299.0,0,0,0,-1.045
2019,144000.0,0,1,17500.0,0,0,0,1.176
2013,122000.0,0,1,13000.0,0,0,0,-0.774
2017,45000.0,0,1,23995.0,0,0,0,-0.062
2012,141775.0,1,1,5900.0,0,0,0,1.19
2021,44000.0,0,1,30000.0,0,0,0,-0.007
2011,77800.0,0,1,99000.0,0,0,0,1.181
2018,48613.0,0,1,33500.0,0,0,0,1.021
2020,10917.0,0,1,107900.0,0,0,0,0.057
2012,54000.0,0,1,27500.0,0,0,0,0.471
2022,7400.0,0,1,70999.0,0,0,0,1.236
2018,57550.0,0,1,31900.0,0,0,0,-0.843
2016,55000.0,0,1,30000.0,0,0,0,-0.745
2018,79635.0,1,1,28000.0,0,0,0,-0.771
2021,25240.0,0,1,30275.0,0,0,0,-0.576
2010,116000.0,0,1,8900.0,0,0,0,-0.048
2022,59000.0,0,1,27000.0,0,0,0,0.874
2018,47000.0,0,1,42900.0,0,0,0,-0.755
2020,33000.0,0,1,69500.0,0,0,0,1.236
2009,220000.0,0,1,4200.0,0,0,0,1.969
2016,92000.0,0,1,20500.0,0,0,0,1.105
2011,137000.0,1,1,10995.0,0,0,0,-0.131
2015,95428.0,0,1,55000.0,0,0,0,2.133
2010,75151.0,0,1,10000.0,0,0,0,-0.088
2016,95428.0,0,1,54500.0,0,0,1,2.112
2013,163500.0,1,1,19000.0,0,0,0,0.738
2016,103000.0,0,1,19500.0,0,0,0,-0.774
2020,25361.0,0,0,49998.0,1,0,0,0.006
2017,105100.0,0,1,20000.0,0,0,0,1.021
2012,105000.0,0,1,7500.0,0,0,0,-0.202
2019,61341.0,0,1,26772.0,1,0,0,-0.746
2013,19500.0,0,1,5900.0,0,0,0,-0.721
2017,82975.0,0,1,15499.0,0,0,0,0.821
2010,130000.0,1,1,5900.0,0,0,0,1.036
2019,20561.0,0,1,35750.0,0,0,0,-0.312
2011,170000.0,1,1,19500.0,0,0,0,-0.843
2016,127770.0,0,1,53000.0,0,0,0,1.021
2017,75151.0,1,1,38000.0,0,0,0,0.85
2005,149800.0,1,1,11500.0,0,0,0,-0.774
2019,20200.0,1,1,36500.0,0,0,0,-0.107
2022,4700.0,0,1,66500.0,0,0,0,0.307
2007,171300.0,1,1,15900.0,0,0,0,0.762
2018,52675.0,1,1,36750.0,0,0,0,0.717
2006,63250.0,0,1,18300.0,0,0,0,0.133
2023,10000.0,0,1,48000.0,0,0,0,0.095
2016,103748.0,1,1,12500.0,0,0,0,-0.014
1998,146200.0,1,1,2500.0,0,0,0,0.555
2005,26000.0,1,1,6500.0,0,0,0,-0.8
2002,148000.0,1,1,12750.0,0,0,0,-0.229
2020,23600.0,0,1,24500.0,0,0,0,-0.736
2011,134000.0,0,1,8995.0,0,0,0,0.633
2019,2000.0,0,1,69995.0,0,0,0,1.09
2017,3715.0,0,1,71200.0,0,0,0,0.167
2019,57800.0,1,1,51900.0,0,0,0,1.055
2021,41500.0,0,1,52000.0,0,0,0,0.131
2005,150000.0,0,1,16000.0,0,0,0,0.421
2015,166000.0,1,1,19000.0,0,0,0,0.938
2014,106700.0,0,1,17500.0,0,0,0,0.107
2022,9408.0,0,1,35500.0,0,0,0,-0.548
2017,98000.0,0,1,17000.0,0,0,0,-0.231
2013,114323.0,1,1,21000.0,0,0,0,0.981
2011,135000.0,0,1,10200.0,0,0,0,-0.014
2012,87500.0,0,1,8700.0,0,0,0,0.145
2013,90000.0,1,1,15000.0,0,0,0,-0.929
2011,98413.0,0,1,15500.0,0,0,0,-0.076
2014,174678.0,1,1,32000.0,0,0,0,0.845
2007,98313.0,0,1,8700.0,0,0,0,-0.248
2022,20937.0,0,1,86900.0,0,0,0,1.188
2005,87500.0,0,1,9499.0,0,0,0,0.54
2022,10558.0,0,1,54599.0,0,0,0,-0.067
2016,72000.0,0,1,31000.0,0,0,0,1.105
2019,99524.0,0,1,26900.0,0,0,0,-0.762
2003,120000.0,0,1,7100.0,0,0,0,1.745
2015,49600.0,0,1,48190.0,0,0,0,1.279
2017,50000.0,0,1,45000.0,0,0,0,-0.048
2016,110000.0,0,1,19500.0,0,0,0,-0.06
2011,121800.0,0,1,3500.0,0,0,0,0.74
2004,147589.0,1,1,17900.0,0,0,0,-0.869
2023,1500.0,0,1,109900.0,0,0,0,0.21
2017,51000.0,0,1,51000.0,0,0,0,0.845
2018,63750.0,1,1,22000.0,0,0,0,1.105
2014,125559.0,1,1,10000.0,0,0,0,-0.85
2010,170000.0,1,1,8500.0,0,0,0,-0.057
2019,72903.0,0,1,51800.0,0,0,0,0.781
2020,54320.0,0,1,69500.0,0,0,0,1.705
2010,90000.0,1,1,9999.0,0,0,0,-0.043
2015,65000.0,0,1,54999.0,0,0,0,1.055
2020,67250.0,0,1,25925.0,0,0,0,-0.757
2010,67400.0,0,1,17900.0,0,0,0,0.676
2014,67000.0,0,1,18400.0,0,0,0,0.781
2017,140000.0,1,1,19800.0,0,0,0,0.107
2016,67550.0,0,1,37995.0,0,0,0,-0.014
2023,4500.0,0,1,46500.0,0,0,0,-0.019
2010,179400.0,0,1,5750.0,0,0,0,0.74
2001,131000.0,1,1,10500.0,0,0,0,-0.26
2008,170000.0,1,1,5100.0,0,0,0,0.633
2018,15600.0,1,1,40000.0,0,0,0,1.021
2009,201509.0,1,1,7750.0,0,0,0,-0.048
2021,21487.0,0,1,43449.0,1,0,0,-0.576
2021,36000.0,0,1,48000.0,0,0,0,0.845
2020,33000.0,0,1,21900.0,0,0,0,-0.802
2019,49000.0,0,1,40000.0,0,0,0,0.074
2023,1500.0,0,1,59950.0,0,0,0,0.879
2014,61000.0,0,1,25000.0,0,0,0,-0.745
2021,12771.0,0,1,60995.0,0,0,0,1.15
2022,16280.0,0,1,74500.0,0,0,0,0.717
2019,55250.0,0,1,80900.0,0,0,0,0.771
2023,11700.0,0,1,64800.0,0,0,0,0.879
2016,48619.0,0,1,16000.0,0,0,0,-0.145
2016,82975.0,0,1,30000.0,0,0,0,0.717
2020,52100.0,0,1,26500.0,0,0,0,0.143
2016,90000.0,0,1,19500.0,0,0,0,-0.774
2022,18526.0,0,1,39848.0,0,0,0,0.842
2018,38400.0,0,1,32500.0,0,0,0,-0.06
2009,23300.0,1,1,90000.0,0,0,0,0.055
2011,67000.0,0,1,22500.0,0,0,0,0.062
2016,38000.0,0,1,65000.0,0,0,0,1.245
2023,2300.0,0,1,51500.0,0,0,0,1.105
2021,23292.0,0,1,38500.0,0,0,0,0.131
2021,57300.0,0,1,47500.0,0,0,0,0.879
2022,7458.0,0,1,29900.0,0,0,0,1.105
2012,67800.0,1,1,10000.0,0,0,0,-0.85
2001,116320.0,0,1,29000.0,0,0,0,0.74
2015,11563.0,0,1,12995.0,0,0,0,-0.845
2010,163500.0,0,1,8500.0,0,0,0,0.981
2016,106000.0,1,1,19500.0,0,0,0,-1.064
2016,38718.0,0,1,21900.0,0,0,0,-0.052
2023,7089.0,1,1,29895.0,0,0,0,-0.902
2022,11000.0,0,1,35500.0,0,0,0,-0.802
2014,89726.0,0,1,24500.0,0,0,0,0.633
2016,115282.0,1,1,22500.0,0,0,0,-0.067
2009,187000.0,0,1,5750.0,0,0,0,-0.762
2023,5800.0,0,1,36000.0,0,0,0,-0.007
2014,87500.0,0,1,14900.0,0,0,0,-0.031
2007,26190.0,0,1,52500.0,0,0,0,0.029
2014,65800.0,1,1,23000.0,0,0,0,-0.843
2008,74000.0,0,1,7999.0,0,0,0,-1.131
2022,32117.0,0,1,6250.0,0,0,0,-0.019
2019,56675.0,0,1,69000.0,0,0,0,0.131
2013,10900.0,0,1,7390.0,0,0,0,0.874
2015,1000.0,0,1,36995.0,0,0,0,0.717
2023,13232.0,0,1,56999.0,0,0,0,0.21
2007,60345.0,0,1,16900.0,0,0,0,-0.179
2012,111000.0,0,1,15000.0,0,0,0,-0.726
2016,67350.0,1,1,18700.0,0,0,0,-0.131
2019,1750.0,0,1,54900.0,0,0,0,1.029
2016,67035.0,0,1,27500.0,0,0,0,0.781
2014,124000.0,1,1,35000.0,0,0,0,1.098
2015,59715.0,1,1,32850.0,0,0,0,0.988
2007,150000.0,0,1,4750.0,0,0,0,1.569
2018,82000.0,0,1,21990.0,0,0,0,-0.821
2013,87501.0,1,1,22500.0,0,0,0,0.845
2023,9000.0,0,1,49000.0,0,0,0,1.188
2018,59700.0,0,1,12500.0,0,0,0,0.131
2015,64800.0,0,1,16000.0,0,0,0,0.84
2022,16000.0,0,1,43000.0,0,0,0,-0.098
2023,2200.0,0,1,75000.0,0,0,0,0.164
2009,16200.0,0,1,5800.0,0,0,0,-0.483
2019,97700.0,0,1,50000.0,0,0,0,0.131
2017,150000.0,0,1,31000.0,0,0,0,-0.024
2007,85252.0,0,1,20000.0,0,0,0,-0.995
2012,113500.0,0,1,11000.0,0,0,0,-0.002
2014,109580.0,0,1,16500.0,0,0,0,-0.029
2018,6987.0,0,1,39999.0,0,0,0,1.863
2022,9500.0,0,1,56500.0,0,0,0,1.176
2015,135606.0,1,1,15900.0,0,0,0,-1.06
2023,4200.0,0,1,45000.0,0,0,0,1.188
2019,105667.0,1,1,42000.0,0,0,0,0.717
2023,13735.0,0,0,77897.0,1,0,0,1.071
2020,4106.0,0,1,117500.0,0,0,0,0.307
2018,50750.0,0,1,54995.0,0,0,0,0.161
2020,15000.0,0,1,80300.0,0,0,0,1.155
2019,41997.0,0,1,39750.0,0,0,0,-0.738
2020,16425.0,1,0,33200.0,0,0,0,-0.576
2018,25000.0,0,1,50000.0,0,0,0,0.31
2020,28000.0,0,1,52000.0,0,0,0,0.31
2018,53500.0,1,1,33900.0,0,0,0,0.071
2004,175000.0,1,1,3500.0,0,0,0,0.829
2023,2500.0,0,1,96500.0,0,0,0,0.967
2023,3500.0,0,1,91000.0,0,0,0,1.19
2020,32000.0,0,1,68000.0,0,0,0,-0.845
2020,24213.0,0,1,82500.0,0,0,0,1.105
2001,107000.0,1,1,6700.0,0,0,0,-0.236
2018,124700.0,0,1,28500.0,0,0,0,0.845
2022,15500.0,0,1,41500.0,0,0,0,1.569
2008,170000.0,0,1,5750.0,0,0,0,-0.062
2021,17500.0,0,1,57900.0,0,0,0,0.131
